,visao,uf_bbagil,faixa_vlr_pago_ju_bbagil,metrica,valor_boxplot,unidade_observacao
695,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
696,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
697,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
698,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
699,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
700,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
701,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
702,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
703,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
704,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
705,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
706,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
707,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
708,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
709,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
710,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
711,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
712,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,9000.0,contemplado
713,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
714,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
715,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
716,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
717,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
718,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
719,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
720,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
721,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
722,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
723,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
724,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
725,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
726,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
727,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
728,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
729,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
730,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
731,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
732,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
733,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
734,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
735,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
736,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
737,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
738,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
739,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
740,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
741,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
742,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
743,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
744,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
745,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
746,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
747,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
748,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
749,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
750,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
751,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
752,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
753,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
754,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
755,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
756,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
757,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
758,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
759,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
760,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
761,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
762,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
763,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
764,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
765,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
766,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
767,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
768,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
769,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
770,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
771,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
772,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
773,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
774,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
775,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
776,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
777,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
778,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
779,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
780,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
781,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
782,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
783,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
784,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
785,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
786,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
787,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
788,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
789,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
790,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
791,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
792,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
793,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
794,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
795,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
796,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
797,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
798,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
799,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
800,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
801,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
802,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
803,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
804,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
805,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
806,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
807,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
808,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
809,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
810,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
811,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
812,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
813,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
814,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
815,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
816,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
817,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
818,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
819,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
820,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
821,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
822,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
823,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
824,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
825,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
826,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
827,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
828,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,3000.0,contemplado
829,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
830,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
831,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
832,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
833,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
834,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
835,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
836,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
837,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
838,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
839,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
840,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
841,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
842,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
843,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
844,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
845,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
846,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
847,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
848,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
849,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
850,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
851,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
852,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
853,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
854,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
855,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
856,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
857,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
858,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
859,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
860,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
861,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
862,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
863,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
864,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
865,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
866,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
867,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
868,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
869,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
870,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
871,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
872,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
873,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
874,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
875,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
876,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
877,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
878,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
879,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
880,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
881,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
882,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
883,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
884,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
885,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
886,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
887,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
888,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
889,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
890,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
891,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
892,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
893,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
894,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,3000.0,contemplado
895,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
896,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
897,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
898,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
899,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
900,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
901,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
902,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
903,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
904,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
905,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
906,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
907,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
908,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
909,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
910,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
911,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
912,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
913,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
914,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
915,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
916,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
917,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5300.0,contemplado
918,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
919,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
920,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
921,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
922,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
923,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5300.0,contemplado
924,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
925,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
926,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
927,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
928,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
929,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
930,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
931,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
932,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
933,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
934,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
935,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
936,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
937,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
938,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
939,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
940,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
941,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
942,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
943,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
944,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
945,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
946,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
947,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
948,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,8000.0,contemplado
949,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
950,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
951,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
952,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
953,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
954,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
955,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
956,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
957,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
958,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
959,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
960,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
961,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
962,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
963,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
964,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
965,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
966,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
967,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
968,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
969,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
970,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
971,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,4000.0,contemplado
972,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
973,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
974,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
975,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
976,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
977,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
978,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
979,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
980,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
981,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
982,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
983,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
984,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
985,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
986,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,5000.0,contemplado
987,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
988,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,7500.0,contemplado
989,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
990,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
991,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
992,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
993,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
994,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,10000.0,contemplado
995,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
996,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,6000.0,contemplado
997,ESTADO,AL,De 2 a 10 mil,valor_transacao_total_bbagil,3000.0,contemplado
